date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:03	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:04%20GMT	https://tis.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fcau-lac-bo%2F&format=xml	./example-site/tis.edu.vn/wp-json/oembed/1.0/embed3446	(from https://tis.edu.vn/cau-lac-bo/)
16:09:05	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Sun,%2004%20May%202025%2009:09:05%20GMT	https://tis.edu.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fcau-lac-bo%2F&format=xml	./example-site/tis.edu.vn/en/wp-json/oembed/1.0/embed3446	(from https://tis.edu.vn/cau-lac-bo/)
16:09:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:06%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/cau-lac-bo/)
16:09:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:06%20GMT	https://tis.edu.vn/vi/cau-lac-bo/	./example-site/tis.edu.vn/vi/cau-lac-bo/index.html	(from https://tis.edu.vn/cau-lac-bo/)
16:09:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:08%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/cau-lac-bo/)
16:09:09	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:09%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/cau-lac-bo/)
16:09:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:10%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/cau-lac-bo/)
16:09:10	295478/295478	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9bf-48236%22	https://tis.edu.vn/wp-content/uploads/2025/04/caulong.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/caulong.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:13	392054/392054	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9bc-5fb76%22	https://tis.edu.vn/wp-content/uploads/2025/04/bongro.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/bongro.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:14	416985/416985	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9ba-65cd9%22	https://tis.edu.vn/wp-content/uploads/2025/04/boiloi.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/boiloi.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:14	3589973/3589973	---MCZ	200	added ('OK')	image/png	etag:W/%2267edb9c4-36c755%22	https://tis.edu.vn/wp-content/uploads/2025/04/dabanh.png	./example-site/tis.edu.vn/wp-content/uploads/2025/04/dabanh.png	(from https://tis.edu.vn/cau-lac-bo/)
16:09:16	545640/545640	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9e5-85368%22	https://tis.edu.vn/wp-content/uploads/2025/04/thanhnhac.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/thanhnhac.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:16	275612/275612	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9e3-4349c%22	https://tis.edu.vn/wp-content/uploads/2025/04/MC.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/MC.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:17	463480/463480	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9b7-71278%22	https://tis.edu.vn/wp-content/uploads/2025/04/ai.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/ai.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:18	445705/445705	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb9c1-6cd09%22	https://tis.edu.vn/wp-content/uploads/2025/04/cvua.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/cvua.jpg	(from https://tis.edu.vn/cau-lac-bo/)
16:09:19	15584/15584	---MCZ	200	added ('OK')	text/css	etag:W/%226816a13c-3ce0%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-56890.css?ver=1746313532	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-56890397b.css	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:19	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:19%20GMT	https://tis.edu.vn/wp-json/wp/v2/pages/56890	./example-site/tis.edu.vn/wp-json/wp/v2/pages/56890	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:22	33520/33520	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2009:09:22%20GMT	https://tis.edu.vn/en/wp-json/wp/v2/pages/56890	./example-site/tis.edu.vn/en/wp-json/wp/v2/pages/56890.json	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:23%20GMT	https://tis.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fchan-dung-tisers%2F	./example-site/tis.edu.vn/wp-json/oembed/1.0/embeda9aa	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:23%20GMT	https://tis.edu.vn/?p=56890	./example-site/tis.edu.vn/index235a.html	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:25	73/73	---MCZ	404	error ('Not%20Found')	application/json	date:Sun,%2004%20May%202025%2009:09:25%20GMT	https://tis.edu.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fchan-dung-tisers%2F	./example-site/tis.edu.vn/en/wp-json/oembed/1.0/embeda9aa	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:26	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:26%20GMT	https://tis.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fchan-dung-tisers%2F&format=xml	./example-site/tis.edu.vn/wp-json/oembed/1.0/embed9ad5	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:27	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Sun,%2004%20May%202025%2009:09:27%20GMT	https://tis.edu.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2Fchan-dung-tisers%2F&format=xml	./example-site/tis.edu.vn/en/wp-json/oembed/1.0/embed9ad5	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:27	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:28%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:29%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:30	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:29%20GMT	https://tis.edu.vn/vi/chan-dung-tisers/	./example-site/tis.edu.vn/vi/chan-dung-tisers/index.html	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:30	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:30%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:32%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:32	585887/585887	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb550-8f09f%22	https://tis.edu.vn/wp-content/uploads/2025/04/TIS-GIA-KHIEM.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/TIS-GIA-KHIEM.jpg	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:35	505734/505734	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb610-7b786%22	https://tis.edu.vn/wp-content/uploads/2025/04/TIS09311-scaled.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/TIS09311-scaled.jpg	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:36	478885/478885	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb631-74ea5%22	https://tis.edu.vn/wp-content/uploads/2025/04/TIS09340-scaled.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/TIS09340-scaled.jpg	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:36	412024/412024	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267edb520-64978%22	https://tis.edu.vn/wp-content/uploads/2025/04/TIS00134-scaled.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/TIS00134-scaled.jpg	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:37	2202736/2202736	---MCZ	200	added ('OK')	image/png	etag:W/%2267edb763-219c70%22	https://tis.edu.vn/wp-content/uploads/2025/04/TIS09982.png	./example-site/tis.edu.vn/wp-content/uploads/2025/04/TIS09982.png	(from https://tis.edu.vn/chan-dung-tisers/)
16:09:38	26891/26891	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6337c-690b%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css?ver=3.27.3	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.mine689.css	(from https://tis.edu.vn/category/tin-tuc/)
16:09:39	16983/16983	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6337c-4257%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.27.3	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-posts.mine689.css	(from https://tis.edu.vn/category/tin-tuc/)
16:09:40	7772/7772	---MCZ	200	added ('OK')	text/css	etag:W/%2268164516-1e5c%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-57643.css?ver=1746289942	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-57643e039.css	(from https://tis.edu.vn/category/tin-tuc/)
16:09:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:38%20GMT	https://tis.edu.vn/category/tin-tuc/feed/	./example-site/tis.edu.vn/category/tin-tuc/feed/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:38%20GMT	https://tis.edu.vn/category/tin-tuc/page/2/	./example-site/tis.edu.vn/category/tin-tuc/page/2/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:40%20GMT	https://tis.edu.vn/wp-json/wp/v2/categories/55	./example-site/tis.edu.vn/wp-json/wp/v2/categories/55	(from https://tis.edu.vn/category/tin-tuc/)
16:09:42	7014/7014	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2009:09:42%20GMT	https://tis.edu.vn/en/wp-json/wp/v2/categories/55	./example-site/tis.edu.vn/en/wp-json/wp/v2/categories/55.json	(from https://tis.edu.vn/category/tin-tuc/)
16:09:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:43%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/category/tin-tuc/)
16:09:44	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:43%20GMT	https://tis.edu.vn/vi/category/tin-tuc/	./example-site/tis.edu.vn/vi/category/tin-tuc/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:45%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/category/tin-tuc/)
16:09:46	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:46%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/category/tin-tuc/)
16:09:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:09:47%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/category/tin-tuc/)
16:09:47	179046/179046	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226801f6f3-2bb66%22	https://tis.edu.vn/wp-content/uploads/2025/04/a.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/04/a.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:49	104650/104650	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:02:49%20GMT	https://tis.edu.vn/category/tuyen-sinh/	./example-site/tis.edu.vn/category/tuyen-sinh/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:49	88992/88992	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:02:52%20GMT	https://tis.edu.vn/category/ocl/	./example-site/tis.edu.vn/category/ocl/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:49	90413/90413	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:02:47%20GMT	https://tis.edu.vn/category/video/	./example-site/tis.edu.vn/category/video/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:49	1153371/1153371	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267e50f06-11995b%22	https://tis.edu.vn/wp-content/uploads/2025/03/Balog-15-1-scaled.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/Balog-15-1-scaled.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:51	368394/368394	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267d0051c-59f0a%22	https://tis.edu.vn/wp-content/uploads/2025/03/484020079_1051017603723829_8044120849185293707_n-e1741686044504.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/484020079_1051017603723829_8044120849185293707_n-e1741686044504.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:52	106871/106871	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267d005b2-1a177%22	https://tis.edu.vn/wp-content/uploads/2025/03/481824824_1048613613964228_2738891677243877042_n-e1741686194233.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/481824824_1048613613964228_2738891677243877042_n-e1741686194233.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:53	800424/800424	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267cab777-c36a8%22	https://tis.edu.vn/wp-content/uploads/2025/03/481768812_1047815557377367_3979731576760507134_n-1.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/481768812_1047815557377367_3979731576760507134_n-1.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:54	124393/124393	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267ce676b-1e5e9%22	https://tis.edu.vn/wp-content/uploads/2025/03/481895821_1047754807383442_1994310157329632664_n-1-e1741580139571.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/481895821_1047754807383442_1994310157329632664_n-1-e1741580139571.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:55	94879/94879	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:19:15%20GMT	https://tis.edu.vn/chuc-mung-kathy-trau-gia-ky-dat-giai-hoc-sinh-gioi-cap-thanh-pho-mon-tieng-anh/	./example-site/tis.edu.vn/chuc-mung-kathy-trau-gia-ky-dat-giai-hoc-sinh-gioi-cap-thanh-pho-mon-tieng-anh/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:56	96719/96719	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2020:05:17%20GMT	https://tis.edu.vn/hanh-trinh-vuon-toi-hoc-bong-tien-si-toan-phan-o-tuoi-24-cua-cuu-tiser-lu-yen-thanh/	./example-site/tis.edu.vn/hanh-trinh-vuon-toi-hoc-bong-tien-si-toan-phan-o-tuoi-24-cua-cuu-tiser-lu-yen-thanh/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:56	365032/365032	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267ce6361-591e8%22	https://tis.edu.vn/wp-content/uploads/2025/03/z6377275775218_e3e14eda8908ef6fc010697184c3bf93-2.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/z6377275775218_e3e14eda8908ef6fc010697184c3bf93-2.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:56	2979542/2979542	---MCZ	200	added ('OK')	image/png	etag:W/%2267c97c00-2d76d6%22	https://tis.edu.vn/wp-content/uploads/2025/03/Lu-Yen-Thanh-16x9-1.png	./example-site/tis.edu.vn/wp-content/uploads/2025/03/Lu-Yen-Thanh-16x9-1.png	(from https://tis.edu.vn/category/tin-tuc/)
16:09:57	115315/115315	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267ce68d1-1c273%22	https://tis.edu.vn/wp-content/uploads/2025/03/481219143_1046305044195085_158115111329371754_n-e1741580497844.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/481219143_1046305044195085_158115111329371754_n-e1741580497844.jpg	(from https://tis.edu.vn/category/tin-tuc/)
16:09:58	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267b6337c-5e2d%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://tis.edu.vn/category/tin-tuc/)
16:09:59	114706/114706	---MCZ	200	added ('OK')	text/css	etag:W/%226770a724-1c012%22	https://tis.edu.vn/wp-includes/css/dist/block-library/style.min.css?ver=6.7.2	./example-site/tis.edu.vn/wp-includes/css/dist/block-library/style.mind1c0.css	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:09:59	104862/104862	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:18:56%20GMT	https://tis.edu.vn/category/tin-tuc/page/3/	./example-site/tis.edu.vn/category/tin-tuc/page/3/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:59	102033/102033	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:19:01%20GMT	https://tis.edu.vn/category/tin-tuc/page/142/	./example-site/tis.edu.vn/category/tin-tuc/page/142/index.html	(from https://tis.edu.vn/category/tin-tuc/)
16:09:59	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:09:59%20GMT	https://tis.edu.vn/category/su-kien-tai-tis/page/2/	./example-site/tis.edu.vn/category/su-kien-tai-tis/page/2/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:00	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:00%20GMT	https://tis.edu.vn/wp-json/wp/v2/categories/56	./example-site/tis.edu.vn/wp-json/wp/v2/categories/56	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:03	7144/7144	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2009:10:02%20GMT	https://tis.edu.vn/en/wp-json/wp/v2/categories/56	./example-site/tis.edu.vn/en/wp-json/wp/v2/categories/56.json	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:03	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:02%20GMT	https://tis.edu.vn/category/su-kien-tai-tis/feed/	./example-site/tis.edu.vn/category/su-kien-tai-tis/feed/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:03	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:03%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:04	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:04%20GMT	https://tis.edu.vn/vi/category/su-kien-tai-tis/	./example-site/tis.edu.vn/vi/category/su-kien-tai-tis/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:10:05%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:06%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2009:10:07%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:07	270217/270217	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267c6cfbb-41f89%22	https://tis.edu.vn/wp-content/uploads/2025/03/480999191_1044104594415130_8707655735892578649_n.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/03/480999191_1044104594415130_8707655735892578649_n.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:09	818183/818183	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267bed543-c7c07%22	https://tis.edu.vn/wp-content/uploads/2025/02/z6354277697716_d7c9bc579ed9abf42b920bcca6f91703.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/z6354277697716_d7c9bc579ed9abf42b920bcca6f91703.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:10	397442/397442	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267b599e2-61082%22	https://tis.edu.vn/wp-content/uploads/2025/02/480123067_1032284732263783_2836995941372506900_n.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/480123067_1032284732263783_2836995941372506900_n.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:11	297052/297052	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267b302fc-4885c%22	https://tis.edu.vn/wp-content/uploads/2025/02/480442945_1034813178677605_6506912897913177493_n.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/480442945_1034813178677605_6506912897913177493_n.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:12	106845/106845	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267b303a1-1a15d%22	https://tis.edu.vn/wp-content/uploads/2025/02/479521798_1030989629059960_214100596115467367_n.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/479521798_1030989629059960_214100596115467367_n.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:12	98497/98497	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:36%20GMT	https://tis.edu.vn/hop-phu-huynh-hk1-chinh-con-se-la-nguoi-bao-cao-ket-qua-hoc-tap-voi-ba-me/	./example-site/tis.edu.vn/hop-phu-huynh-hk1-chinh-con-se-la-nguoi-bao-cao-ket-qua-hoc-tap-voi-ba-me/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:12	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:10%20GMT	https://tis.edu.vn/ngay-hoi-trai-nghiem-tai-tis-gieo-mam-sang-tao-trao-me-yeu-thuong/	./example-site/tis.edu.vn/ngay-hoi-trai-nghiem-tai-tis-gieo-mam-sang-tao-trao-me-yeu-thuong/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:12	101892/101892	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:30%20GMT	https://tis.edu.vn/tisers-tham-gia-kham-suc-khoe-dinh-ky-dam-bao-su-phat-trien-toan-dien/	./example-site/tis.edu.vn/tisers-tham-gia-kham-suc-khoe-dinh-ky-dam-bao-su-phat-trien-toan-dien/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:14	314992/314992	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267ab1962-4ce70%22	https://tis.edu.vn/wp-content/uploads/2025/02/475835616_1027566726068917_1592711270549170974_n-1.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/475835616_1027566726068917_1592711270549170974_n-1.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:16	92975/92975	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:40%20GMT	https://tis.edu.vn/hop-phu-huynh-dau-hoc-ky-ii/	./example-site/tis.edu.vn/hop-phu-huynh-dau-hoc-ky-ii/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:17	104782/104782	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:32%20GMT	https://tis.edu.vn/category/su-kien-tai-tis/page/3/	./example-site/tis.edu.vn/category/su-kien-tai-tis/page/3/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:17	99780/99780	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:38%20GMT	https://tis.edu.vn/hoi-xuan-tis-2024-hanh-trinh-tim-lai-ky-uc-tet-xua/	./example-site/tis.edu.vn/hoi-xuan-tis-2024-hanh-trinh-tim-lai-ky-uc-tet-xua/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:17	90537/90537	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2023:04:34%20GMT	https://tis.edu.vn/category/su-kien-tai-tis/page/26/	./example-site/tis.edu.vn/category/su-kien-tai-tis/page/26/index.html	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:17	757992/757992	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2267a5e15e-b90e8%22	https://tis.edu.vn/wp-content/uploads/2025/02/474090033_1014391447386445_7048575655749600793_n.jpg	./example-site/tis.edu.vn/wp-content/uploads/2025/02/474090033_1014391447386445_7048575655749600793_n.jpg	(from https://tis.edu.vn/category/su-kien-tai-tis/)
16:10:18	1768/1768	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-6e8%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-accordion.min3dd9.css	(from https://tis.edu.vn/thuc-don-mon-an/)
16:10:19	17483/17483	---MCZ	200	added ('OK')	text/css	etag:W/%226816509f-444b%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-3177.css?ver=1745824281	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-31778dac.css	(from https://tis.edu.vn/thuc-don-mon-an/)
16:10:19	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2009:10:19%20GMT	https://tis.edu.vn/wp-json/wp/v2/pages/3177	./example-site/tis.edu.vn/wp-json/wp/v2/pages/3177	(from https://tis.edu.vn/thuc-don-mon-an/)
